epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,1513.26,0.33134,0.65127,1.25681,0.72631,0.7037,0.68255,0.34864,0.37878,0.73349,1.52524,0.000330233,0.000330233,0.000330233
83,1531.66,0.31643,0.63981,1.23301,0.7315,0.72653,0.66962,0.34237,0.37989,0.81908,1.56369,0.000313729,0.000313729,0.000313729
84,1550.77,0.31884,0.63888,1.23188,0.72022,0.75834,0.70321,0.3796,0.35965,0.71957,1.48562,0.000297226,0.000297226,0.000297226
85,1568.57,0.32466,0.64122,1.2367,0.71211,0.75046,0.68886,0.37684,0.35444,0.73378,1.48107,0.000280723,0.000280723,0.000280723
86,1585.64,0.31995,0.63743,1.23941,0.71015,0.70676,0.67122,0.36328,0.36996,0.77381,1.52314,0.00026422,0.00026422,0.00026422
87,1604.35,0.31964,0.63176,1.23611,0.73409,0.73873,0.68251,0.36911,0.35917,0.7376,1.48341,0.000247716,0.000247716,0.000247716
88,1622.48,0.32211,0.64387,1.23983,0.68402,0.76998,0.67634,0.37788,0.3565,0.73379,1.48514,0.000231213,0.000231213,0.000231213
89,1640.8,0.30953,0.63866,1.21792,0.71149,0.76721,0.69254,0.36771,0.36088,0.7493,1.49481,0.00021471,0.00021471,0.00021471
90,1659.71,0.30232,0.62877,1.20891,0.70952,0.76783,0.6844,0.35704,0.36133,0.74185,1.49356,0.000198206,0.000198206,0.000198206
91,1693.05,0.27838,0.58446,1.17473,0.74251,0.73469,0.68696,0.35923,0.367,0.74431,1.51256,0.000181703,0.000181703,0.000181703
92,1710.89,0.27422,0.56008,1.17247,0.66952,0.75281,0.67142,0.36791,0.37419,0.75954,1.53858,0.0001652,0.0001652,0.0001652
93,1729.2,0.27728,0.55663,1.16639,0.7166,0.73822,0.67691,0.35819,0.35996,0.74367,1.49154,0.000148696,0.000148696,0.000148696
94,1747.57,0.27124,0.54288,1.15876,0.72035,0.74496,0.6932,0.36282,0.35376,0.72889,1.46786,0.000132193,0.000132193,0.000132193
95,1765.41,0.27323,0.54647,1.16254,0.74445,0.7571,0.68849,0.35359,0.37303,0.76201,1.53533,0.00011569,0.00011569,0.00011569
96,1783.23,0.26714,0.54067,1.15682,0.72144,0.74459,0.70038,0.37274,0.36102,0.73412,1.4879,9.91865e-05,9.91865e-05,9.91865e-05
97,1801.46,0.26412,0.5418,1.14768,0.6848,0.75281,0.66754,0.35183,0.37729,0.78626,1.55306,8.26832e-05,8.26832e-05,8.26832e-05
98,1819.3,0.25916,0.52994,1.14398,0.7172,0.77212,0.68308,0.35902,0.36758,0.75136,1.52156,6.61799e-05,6.61799e-05,6.61799e-05
99,1837.12,0.26467,0.53254,1.14899,0.75981,0.68782,0.68183,0.36388,0.35968,0.753,1.49319,4.96766e-05,4.96766e-05,4.96766e-05
100,1854.91,0.25663,0.52371,1.14049,0.70552,0.76354,0.68967,0.36472,0.36706,0.74646,1.51708,3.31733e-05,3.31733e-05,3.31733e-05
