epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,8339.7,1.4577,1.13438,1.45334,0.56835,0.5518,0.6047,0.29229,2.09574,1.36205,2.05799,0.000982113,0.000982113,0.000982113
85,8437.29,1.46923,1.14419,1.44935,0.77261,0.53884,0.64366,0.32895,2.00768,1.23114,1.91592,0.000973861,0.000973861,0.000973861
86,8534.98,1.44735,1.14387,1.44874,0.5618,0.58775,0.57391,0.27952,2.04854,1.31135,1.94127,0.00096561,0.00096561,0.00096561
87,8633.17,1.43519,1.1147,1.44625,0.50714,0.73762,0.61855,0.30705,2.15618,1.28896,2.08421,0.000957358,0.000957358,0.000957358
88,8730.73,1.43987,1.11116,1.44153,0.63505,0.56468,0.61869,0.30414,2.1711,1.39191,2.13328,0.000949106,0.000949106,0.000949106
89,8828.85,1.431,1.14325,1.43348,0.57689,0.74327,0.6762,0.34891,1.91768,1.27769,1.83442,0.000940855,0.000940855,0.000940855
90,8926.61,1.44708,1.13123,1.44579,0.58356,0.6035,0.5732,0.30631,1.93279,1.23303,1.85146,0.000932603,0.000932603,0.000932603
91,9024.4,1.43724,1.13023,1.44668,0.61841,0.60538,0.62416,0.31298,2.05063,1.34106,2.04979,0.000924352,0.000924352,0.000924352
92,9122.34,1.41797,1.11261,1.42353,0.61921,0.61483,0.62847,0.34775,1.94378,1.22978,1.89426,0.0009161,0.0009161,0.0009161
93,9220.04,1.41958,1.08769,1.42963,0.58019,0.67764,0.60559,0.31854,2.11264,1.22927,2.04344,0.000907848,0.000907848,0.000907848
94,9317.73,1.44308,1.12535,1.44527,0.58423,0.59023,0.58525,0.29653,2.00839,1.22186,1.97153,0.000899597,0.000899597,0.000899597
95,9415.5,1.40922,1.1017,1.42261,0.62589,0.6653,0.61911,0.32787,1.97169,1.2533,1.93357,0.000891345,0.000891345,0.000891345
96,9513.88,1.42252,1.09862,1.4172,0.64248,0.69541,0.67013,0.34483,1.92591,1.2259,1.88147,0.000883093,0.000883093,0.000883093
97,9611.85,1.41853,1.10465,1.43283,0.5638,0.65451,0.62761,0.33254,2.00386,1.34605,2.02427,0.000874842,0.000874842,0.000874842
98,9709.97,1.40207,1.0695,1.41505,0.55056,0.73064,0.65315,0.33767,2.00676,1.14635,1.9866,0.00086659,0.00086659,0.00086659
99,9807.63,1.40453,1.07146,1.40946,0.68196,0.5092,0.59542,0.28907,2.14923,1.32344,2.11989,0.000858338,0.000858338,0.000858338
100,9905.49,1.41236,1.11325,1.42841,0.60279,0.65737,0.63841,0.32466,2.07569,1.3313,2.01519,0.000850087,0.000850087,0.000850087
101,10003.4,1.39275,1.04693,1.39354,0.593,0.73337,0.63675,0.326,2.05351,1.26707,1.98342,0.000841835,0.000841835,0.000841835
102,10101.2,1.40621,1.07875,1.42099,0.65605,0.66502,0.67406,0.35298,1.97276,1.2909,1.91527,0.000833583,0.000833583,0.000833583
103,10199,1.40641,1.09984,1.41569,0.6929,0.62302,0.64655,0.35372,2.03483,1.22936,2.0083,0.000825332,0.000825332,0.000825332
104,10296.9,1.4023,1.06423,1.40558,0.65693,0.61676,0.63208,0.33729,2.06014,1.22081,2.01426,0.00081708,0.00081708,0.00081708
105,10394.9,1.37786,1.05293,1.38692,0.59328,0.70476,0.655,0.34497,2.04359,1.26486,2.01293,0.000808828,0.000808828,0.000808828
106,10492.7,1.38142,1.03284,1.40831,0.65119,0.64101,0.62927,0.32736,2.16545,1.32206,2.13547,0.000800577,0.000800577,0.000800577
107,10590.5,1.39185,1.05302,1.40438,0.60222,0.70833,0.66538,0.35468,1.96693,1.22041,1.92363,0.000792325,0.000792325,0.000792325
108,10688.2,1.37626,1.04996,1.39494,0.62535,0.59353,0.63786,0.32622,2.12521,1.22002,2.09437,0.000784073,0.000784073,0.000784073
