epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,7237.61,1.41444,1.07373,1.43423,0.79717,0.63785,0.70937,0.39355,1.94549,1.07135,1.89535,0.00129293,0.00129293,0.00129293
70,7341.66,1.4298,1.10185,1.43628,0.7461,0.65093,0.71144,0.35321,1.96809,1.18414,1.90316,0.00128742,0.00128742,0.00128742
71,7445.78,1.41276,1.05105,1.41236,0.7183,0.6604,0.69274,0.38739,1.94893,1.07254,1.89174,0.00128192,0.00128192,0.00128192
72,7550.06,1.40696,1.07155,1.42204,0.62155,0.74686,0.67624,0.37375,1.97103,1.13458,1.91295,0.00127642,0.00127642,0.00127642
73,7654.11,1.42526,1.05806,1.41997,0.61313,0.70713,0.66947,0.37181,1.98134,1.17863,1.92694,0.00127092,0.00127092,0.00127092
74,7758.51,1.39568,1.05546,1.40457,0.75931,0.65308,0.6736,0.36812,1.94336,1.0776,1.85528,0.00126542,0.00126542,0.00126542
75,7862.61,1.41288,1.04736,1.41798,0.675,0.71807,0.68923,0.36493,2.03553,1.15023,2.00296,0.00125992,0.00125992,0.00125992
76,7966.74,1.42437,1.06665,1.43241,0.6835,0.7243,0.69849,0.37532,1.90801,1.11028,1.83069,0.00125442,0.00125442,0.00125442
77,8070.79,1.39359,1.0582,1.39722,0.70272,0.65923,0.69682,0.37373,1.93943,1.09086,1.87048,0.00124892,0.00124892,0.00124892
78,8174.85,1.37568,1.04189,1.40296,0.67284,0.72594,0.69844,0.39387,1.97059,1.04605,1.94431,0.00124342,0.00124342,0.00124342
79,8279.09,1.39446,1.03265,1.40331,0.67589,0.63617,0.68492,0.37766,1.88358,1.13589,1.85868,0.00123791,0.00123791,0.00123791
80,8383.26,1.38062,1.01042,1.40144,0.60576,0.71592,0.65179,0.34872,1.97569,1.21648,1.92775,0.00123241,0.00123241,0.00123241
81,8487.26,1.39675,1.01246,1.40821,0.6878,0.65577,0.65278,0.3474,2.08865,1.11018,2.03116,0.00122691,0.00122691,0.00122691
82,8591.57,1.38351,1.03094,1.39966,0.74129,0.60331,0.63077,0.32943,2.23372,1.14669,2.23399,0.00122141,0.00122141,0.00122141
83,8695.76,1.38528,1.03459,1.393,0.73029,0.70264,0.71576,0.39843,1.94839,1.10851,1.94394,0.00121591,0.00121591,0.00121591
84,8800.02,1.37013,0.99857,1.37574,0.71777,0.62089,0.67929,0.35725,2.07901,1.19022,2.10264,0.00121041,0.00121041,0.00121041
85,8904.17,1.37226,1.02581,1.39386,0.68447,0.75003,0.73502,0.39959,1.95751,1.05316,1.91341,0.00120491,0.00120491,0.00120491
86,9008.43,1.37623,1.02744,1.39619,0.72616,0.65749,0.69713,0.37322,1.94915,1.1435,1.92677,0.00119941,0.00119941,0.00119941
87,9112.45,1.36635,0.99127,1.37647,0.76076,0.61445,0.6922,0.3953,2.01034,1.15152,1.97304,0.00119391,0.00119391,0.00119391
88,9216.6,1.37457,0.99219,1.38889,0.71583,0.68755,0.71087,0.37833,1.93348,1.12625,1.89575,0.0011884,0.0011884,0.0011884
89,9320.62,1.38005,0.9955,1.39904,0.67963,0.67689,0.68983,0.40011,1.97821,1.11037,1.93883,0.0011829,0.0011829,0.0011829
90,9424.85,1.37305,1.00736,1.38538,0.70252,0.7275,0.70596,0.36308,1.93331,1.09449,1.87156,0.0011774,0.0011774,0.0011774
91,9528.88,1.3803,1.00315,1.3752,0.73337,0.67903,0.72354,0.42369,1.88369,1.03455,1.844,0.0011719,0.0011719,0.0011719
92,9632.97,1.36506,1.00547,1.39158,0.64127,0.67837,0.64749,0.34022,2.11643,1.11399,2.10476,0.0011664,0.0011664,0.0011664
93,9737.39,1.33685,0.97085,1.37344,0.66105,0.71866,0.70003,0.40706,1.96827,1.13116,1.97997,0.0011609,0.0011609,0.0011609
94,9841.62,1.36167,0.99447,1.37428,0.78855,0.63643,0.70075,0.39365,1.96822,1.07059,1.93911,0.0011554,0.0011554,0.0011554
95,9945.82,1.37643,0.99674,1.39114,0.74492,0.64664,0.70872,0.39345,1.94913,1.06855,1.93582,0.0011499,0.0011499,0.0011499
96,10050,1.3649,0.98732,1.37407,0.74228,0.69191,0.74708,0.43106,1.7811,1.04088,1.73654,0.0011444,0.0011444,0.0011444
97,10154.4,1.36498,0.99276,1.37968,0.66222,0.66863,0.6926,0.40142,2.00973,1.12627,2.01794,0.00113889,0.00113889,0.00113889
98,10258.4,1.34812,0.96365,1.3668,0.69396,0.68475,0.66656,0.37593,2.09093,1.08068,2.10151,0.00113339,0.00113339,0.00113339
99,10362.5,1.34394,0.9556,1.35839,0.62502,0.70519,0.65776,0.37705,2.06981,1.17164,2.06326,0.00112789,0.00112789,0.00112789
100,10466.7,1.3502,0.967,1.36792,0.68692,0.70809,0.67626,0.34957,2.05649,1.04384,2.03978,0.00112239,0.00112239,0.00112239
101,10570.9,1.34606,0.94868,1.35251,0.66485,0.71357,0.69469,0.38529,1.94123,1.07027,1.92028,0.00111689,0.00111689,0.00111689
102,10675.2,1.35594,0.97267,1.37256,0.69874,0.67903,0.68876,0.38446,2.0704,1.06239,2.08342,0.00111139,0.00111139,0.00111139
103,10779.3,1.36229,0.99155,1.37657,0.72322,0.66931,0.70895,0.38598,1.94763,1.08171,1.94023,0.00110589,0.00110589,0.00110589
104,10883.3,1.32556,0.94676,1.34927,0.67823,0.73953,0.69797,0.36958,2.03381,1.0851,2.05605,0.00110039,0.00110039,0.00110039
105,10987.5,1.32985,0.94507,1.35209,0.65388,0.67924,0.66249,0.36121,2.09456,1.09752,2.12651,0.00109489,0.00109489,0.00109489
106,11091.6,1.34011,0.93392,1.35076,0.63381,0.73511,0.70227,0.38481,2.04273,1.04156,2.05543,0.00108938,0.00108938,0.00108938
107,11195.8,1.32822,0.94077,1.36112,0.7319,0.64664,0.69985,0.3759,2.06603,1.02476,2.09888,0.00108388,0.00108388,0.00108388
