epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,1306.37,1.49875,0.72375,1.25323,0.74587,0.6859,0.66628,0.33879,2.17702,0.77704,1.5392,0.000528272,0.000528272,0.000528272
71,1324.71,1.45612,0.69741,1.22868,0.71295,0.69441,0.64888,0.35542,2.12001,0.79046,1.49696,0.000511769,0.000511769,0.000511769
72,1342.86,1.46526,0.69386,1.23404,0.64943,0.70006,0.64053,0.33761,2.06641,0.77143,1.44397,0.000495266,0.000495266,0.000495266
73,1361.89,1.43289,0.67892,1.21782,0.66629,0.70519,0.62828,0.32623,2.08952,0.74151,1.4427,0.000478762,0.000478762,0.000478762
74,1379.77,1.44604,0.68839,1.2193,0.68056,0.70671,0.65597,0.36881,1.98721,0.71349,1.38956,0.000462259,0.000462259,0.000462259
75,1397.87,1.43992,0.68174,1.21202,0.66416,0.71387,0.63872,0.34494,2.02003,0.75028,1.42823,0.000445756,0.000445756,0.000445756
76,1416.49,1.4269,0.66883,1.21837,0.68155,0.6964,0.63442,0.32368,2.07924,0.76761,1.45452,0.000429253,0.000429253,0.000429253
77,1434.12,1.41541,0.67958,1.21971,0.66442,0.70499,0.64836,0.35162,2.12805,0.75083,1.52385,0.000412749,0.000412749,0.000412749
78,1452.29,1.42921,0.68316,1.218,0.73725,0.65553,0.63939,0.34143,2.0705,0.74542,1.45997,0.000396246,0.000396246,0.000396246
79,1471.21,1.42684,0.67847,1.21135,0.72029,0.68761,0.65765,0.35642,1.95846,0.73964,1.38197,0.000379743,0.000379743,0.000379743
80,1489.33,1.39817,0.65868,1.20075,0.71238,0.65715,0.642,0.34384,2.06098,0.77511,1.46564,0.000363239,0.000363239,0.000363239
81,1507.12,1.40783,0.66824,1.20111,0.7394,0.62947,0.63612,0.34593,2.07848,0.76317,1.48642,0.000346736,0.000346736,0.000346736
82,1527.08,1.39946,0.66327,1.21707,0.66052,0.72665,0.62991,0.34626,2.1327,0.7618,1.5055,0.000330233,0.000330233,0.000330233
83,1545.02,1.39615,0.65238,1.19337,0.67185,0.68761,0.63176,0.33381,2.12298,0.79362,1.49847,0.000313729,0.000313729,0.000313729
84,1563.27,1.38517,0.64965,1.19592,0.67529,0.70499,0.65382,0.35388,2.12343,0.76801,1.48839,0.000297226,0.000297226,0.000297226
85,1581.85,1.38163,0.64648,1.1968,0.65203,0.71924,0.65756,0.35427,2.08731,0.76264,1.4925,0.000280723,0.000280723,0.000280723
86,1599.65,1.37365,0.64726,1.20267,0.76646,0.67886,0.68229,0.36536,2.03886,0.7423,1.46099,0.00026422,0.00026422,0.00026422
87,1617.84,1.3721,0.64364,1.20114,0.65166,0.74831,0.66641,0.37724,2.019,0.75999,1.44565,0.000247716,0.000247716,0.000247716
88,1638.1,1.39081,0.64556,1.20162,0.68774,0.74945,0.65273,0.35342,2.06596,0.73889,1.46096,0.000231213,0.000231213,0.000231213
89,1656.16,1.3738,0.64256,1.17969,0.68887,0.69063,0.66076,0.35406,2.03346,0.76175,1.44798,0.00021471,0.00021471,0.00021471
90,1674.82,1.36067,0.64185,1.17254,0.66144,0.71592,0.65776,0.34217,2.11231,0.78895,1.51947,0.000198206,0.000198206,0.000198206
91,1706.73,1.29788,0.5995,1.16287,0.71218,0.64591,0.6428,0.32537,2.03031,0.73879,1.45592,0.000181703,0.000181703,0.000181703
92,1725.04,1.26151,0.57459,1.15689,0.67093,0.71548,0.66228,0.36328,2.05307,0.77138,1.46767,0.0001652,0.0001652,0.0001652
93,1743.39,1.26149,0.5712,1.15779,0.67627,0.70988,0.63439,0.34452,2.10154,0.7824,1.49535,0.000148696,0.000148696,0.000148696
94,1761.63,1.2506,0.55717,1.15253,0.75015,0.6208,0.66837,0.36947,2.00301,0.73455,1.42761,0.000132193,0.000132193,0.000132193
95,1780.1,1.25286,0.55436,1.15281,0.6599,0.69855,0.62481,0.34102,2.04973,0.76773,1.45621,0.00011569,0.00011569,0.00011569
96,1799.08,1.23388,0.54677,1.13935,0.70384,0.73258,0.67214,0.36172,1.99595,0.7329,1.41971,9.91865e-05,9.91865e-05,9.91865e-05
97,1816.47,1.23766,0.55322,1.13067,0.62831,0.70948,0.64044,0.35474,2.10909,0.7801,1.51044,8.26832e-05,8.26832e-05,8.26832e-05
98,1833.88,1.2379,0.54316,1.13726,0.68887,0.72035,0.65394,0.34628,2.08816,0.75491,1.48373,6.61799e-05,6.61799e-05,6.61799e-05
99,1852.53,1.22879,0.54329,1.13835,0.69049,0.7288,0.65676,0.35087,2.01666,0.75542,1.43316,4.96766e-05,4.96766e-05,4.96766e-05
100,1870.68,1.21286,0.53934,1.12857,0.69191,0.7255,0.66617,0.35051,2.07491,0.75544,1.47784,3.31733e-05,3.31733e-05,3.31733e-05
