epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,12036,1.29647,0.91105,1.40563,0.71061,0.71377,0.68657,0.37885,2.08569,1.08395,2.07981,0.000528272,0.000528272,0.000528272
140,12121.8,1.29536,0.91686,1.41214,0.7522,0.71894,0.73136,0.40058,2.03246,1.03089,2.01781,0.000520021,0.000520021,0.000520021
141,12207.5,1.28974,0.88161,1.38911,0.72058,0.70429,0.70715,0.38251,2.04676,1.06629,2.04848,0.000511769,0.000511769,0.000511769
142,12293.2,1.28935,0.90439,1.40825,0.77643,0.72939,0.73894,0.3746,2.05943,1.01773,2.07013,0.000503517,0.000503517,0.000503517
143,12378.9,1.28239,0.88593,1.38198,0.76379,0.74617,0.70924,0.37439,2.12333,1.05988,2.13686,0.000495266,0.000495266,0.000495266
144,12464.6,1.27044,0.88331,1.38929,0.7595,0.71163,0.70731,0.39233,2.10578,1.06231,2.13681,0.000487014,0.000487014,0.000487014
145,12550.3,1.28871,0.88767,1.37942,0.74908,0.70423,0.69828,0.37503,2.15489,1.05691,2.17039,0.000478762,0.000478762,0.000478762
146,12635.9,1.26584,0.8616,1.37605,0.72674,0.74402,0.72228,0.38971,2.10969,1.04592,2.14699,0.000470511,0.000470511,0.000470511
147,12721.6,1.27701,0.85027,1.37922,0.69505,0.71807,0.69727,0.38563,2.05825,1.08026,2.07604,0.000462259,0.000462259,0.000462259
148,12807.3,1.27121,0.88405,1.36499,0.70822,0.75046,0.71051,0.39702,2.03947,1.06605,2.04805,0.000454007,0.000454007,0.000454007
149,12892.9,1.26397,0.88064,1.367,0.71898,0.74188,0.70433,0.38496,2.0845,1.03557,2.11024,0.000445756,0.000445756,0.000445756
150,12978.6,1.2752,0.86988,1.38035,0.70779,0.76044,0.72102,0.38986,2.07607,1.02505,2.07935,0.000437504,0.000437504,0.000437504
151,13064.2,1.27725,0.88761,1.38653,0.75343,0.75261,0.73649,0.39878,2.06392,1.03865,2.08862,0.000429253,0.000429253,0.000429253
152,13150.1,1.26906,0.87145,1.3725,0.72934,0.75904,0.72194,0.37899,2.04862,1.03241,2.06932,0.000421001,0.000421001,0.000421001
153,13235.8,1.27914,0.88317,1.38273,0.72616,0.70272,0.71016,0.37173,2.08554,1.03136,2.12152,0.000412749,0.000412749,0.000412749
154,13321.5,1.24786,0.85059,1.3589,0.74156,0.72155,0.70513,0.37674,2.09937,1.02061,2.10867,0.000404498,0.000404498,0.000404498
155,13407.2,1.27546,0.88142,1.37917,0.7412,0.66121,0.68901,0.368,2.10251,1.075,2.15752,0.000396246,0.000396246,0.000396246
156,13493,1.2633,0.86754,1.36666,0.74483,0.71142,0.71049,0.37662,2.03286,1.04559,2.06753,0.000387994,0.000387994,0.000387994
157,13578.7,1.25625,0.86444,1.36299,0.67011,0.69426,0.68977,0.38584,2.10071,1.0844,2.13644,0.000379743,0.000379743,0.000379743
158,13664.6,1.27138,0.87822,1.38118,0.70359,0.71592,0.69846,0.39591,2.06878,1.05557,2.09913,0.000371491,0.000371491,0.000371491
159,13750.5,1.25298,0.84993,1.35561,0.73853,0.73758,0.71383,0.37957,2.11055,1.06598,2.14081,0.000363239,0.000363239,0.000363239
160,13836.2,1.24379,0.84361,1.34184,0.76318,0.74065,0.73045,0.38964,2.09553,1.01241,2.14345,0.000354988,0.000354988,0.000354988
161,13922,1.25209,0.83959,1.35481,0.73789,0.72813,0.71114,0.37723,2.0962,1.04038,2.13606,0.000346736,0.000346736,0.000346736
162,14007.7,1.25061,0.86479,1.37879,0.75609,0.75475,0.72145,0.38885,2.09673,1.03172,2.13342,0.000338484,0.000338484,0.000338484
163,14093.4,1.23133,0.83937,1.34755,0.73172,0.75904,0.71703,0.37417,2.07578,1.02965,2.11054,0.000330233,0.000330233,0.000330233
164,14179.2,1.23367,0.84362,1.34798,0.71299,0.72298,0.69197,0.38207,2.11105,1.04382,2.16178,0.000321981,0.000321981,0.000321981
165,14264.9,1.2403,0.82091,1.3456,0.72388,0.7288,0.70335,0.38545,2.13372,1.0079,2.18949,0.000313729,0.000313729,0.000313729
166,14350.7,1.24724,0.84229,1.34171,0.76206,0.7511,0.72093,0.38733,2.11527,1.00154,2.17367,0.000305478,0.000305478,0.000305478
167,14436.4,1.22247,0.84722,1.35576,0.74719,0.70935,0.71879,0.38135,2.08627,1.01519,2.11717,0.000297226,0.000297226,0.000297226
168,14522.1,1.25093,0.85284,1.35742,0.76347,0.7232,0.71719,0.38809,2.07985,0.97647,2.08783,0.000288974,0.000288974,0.000288974
169,14608,1.23375,0.8311,1.34935,0.76162,0.74954,0.71773,0.40019,2.05615,1.01517,2.0717,0.000280723,0.000280723,0.000280723
170,14693.7,1.205,0.82454,1.33594,0.75626,0.73758,0.71175,0.39751,2.07641,0.99768,2.10191,0.000272471,0.000272471,0.000272471
171,14779.4,1.23741,0.81337,1.34297,0.77466,0.7553,0.73761,0.39864,2.04522,0.98419,2.05018,0.00026422,0.00026422,0.00026422
172,14865.1,1.2129,0.80954,1.31701,0.77815,0.74274,0.72852,0.3916,2.10566,1.04264,2.12946,0.000255968,0.000255968,0.000255968
173,14950.9,1.22479,0.81538,1.32581,0.77168,0.73688,0.72885,0.38693,2.08313,1.00457,2.12177,0.000247716,0.000247716,0.000247716
174,15036.8,1.21664,0.81517,1.33477,0.74754,0.75774,0.72592,0.39238,2.0813,1.0054,2.12692,0.000239465,0.000239465,0.000239465
175,15122.5,1.22376,0.83924,1.34958,0.73254,0.73871,0.72486,0.40028,2.12328,0.99853,2.16432,0.000231213,0.000231213,0.000231213
