epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,15615.3,1.415,0.99127,1.25052,0.66705,0.6622,0.66024,0.38801,2.163,1.10273,1.39329,0.00119391,0.00119391,0.00119391
88,15794.2,1.3836,0.99232,1.23297,0.62479,0.71251,0.66519,0.37456,2.11176,1.03731,1.38386,0.0011884,0.0011884,0.0011884
89,15972.6,1.39433,0.98191,1.24858,0.6788,0.66407,0.64709,0.36882,2.11844,1.06101,1.40767,0.0011829,0.0011829,0.0011829
90,16151.3,1.39365,0.96134,1.23093,0.63038,0.6962,0.64891,0.36336,2.10478,1.0563,1.39158,0.0011774,0.0011774,0.0011774
91,16330,1.39727,0.98311,1.23576,0.77211,0.65587,0.70754,0.40882,2.0939,1.01055,1.37561,0.0011719,0.0011719,0.0011719
92,16509.1,1.36831,0.9641,1.22512,0.7316,0.62629,0.64796,0.3624,2.2343,1.10471,1.46378,0.0011664,0.0011664,0.0011664
93,16687.6,1.38281,0.95191,1.22662,0.6664,0.70928,0.65083,0.37787,2.13251,1.03229,1.40194,0.0011609,0.0011609,0.0011609
94,16866.7,1.38843,0.95291,1.21503,0.72261,0.73309,0.6947,0.40449,2.06644,1.01419,1.36697,0.0011554,0.0011554,0.0011554
95,17045.7,1.39164,0.95126,1.21725,0.69977,0.70785,0.65864,0.3832,2.16532,1.07494,1.43186,0.0011499,0.0011499,0.0011499
96,17223.9,1.3985,0.97112,1.23125,0.71165,0.64449,0.66259,0.37126,2.16672,1.0632,1.4201,0.0011444,0.0011444,0.0011444
97,17402.5,1.37662,0.95171,1.21187,0.65919,0.68821,0.66752,0.37649,2.15766,1.06831,1.42013,0.00113889,0.00113889,0.00113889
98,17580.7,1.38857,0.95864,1.21544,0.6957,0.74167,0.67395,0.39,2.12044,0.96529,1.40923,0.00113339,0.00113339,0.00113339
99,17759.8,1.3751,0.94436,1.2103,0.65188,0.71142,0.66952,0.39127,2.08504,1.02098,1.36793,0.00112789,0.00112789,0.00112789
100,17938.6,1.35797,0.94148,1.22369,0.75307,0.58614,0.64739,0.36978,2.19358,1.07514,1.45384,0.00112239,0.00112239,0.00112239
101,18117.5,1.38514,0.92403,1.21946,0.69103,0.70747,0.65879,0.36596,2.15156,1.0153,1.41175,0.00111689,0.00111689,0.00111689
102,18295.9,1.34776,0.93529,1.20934,0.7961,0.71142,0.71125,0.40075,2.13396,1.01205,1.41443,0.00111139,0.00111139,0.00111139
103,18475.4,1.36337,0.91996,1.20836,0.69099,0.6357,0.65076,0.37808,2.0415,1.00349,1.34191,0.00110589,0.00110589,0.00110589
104,18654,1.36163,0.94026,1.20194,0.75765,0.63147,0.6798,0.39344,2.13377,1.00465,1.39677,0.00110039,0.00110039,0.00110039
105,18832.8,1.35544,0.93307,1.19619,0.7107,0.71142,0.68731,0.37319,2.08934,1.00339,1.38455,0.00109489,0.00109489,0.00109489
106,19011.2,1.3586,0.92162,1.2036,0.6959,0.62543,0.65189,0.36339,2.17766,1.05618,1.42989,0.00108938,0.00108938,0.00108938
107,19188.7,1.36143,0.92844,1.20593,0.67339,0.73021,0.69947,0.40088,2.02628,0.98102,1.34316,0.00108388,0.00108388,0.00108388
108,19366.3,1.35227,0.93421,1.20519,0.75003,0.64235,0.67195,0.39076,2.07981,1.01411,1.37239,0.00107838,0.00107838,0.00107838
109,19543,1.36254,0.92229,1.19982,0.70435,0.72665,0.68911,0.4005,2.06248,1.04736,1.37167,0.00107288,0.00107288,0.00107288
110,19720.1,1.35142,0.94069,1.20753,0.74876,0.72049,0.71665,0.41707,2.0767,0.99325,1.37296,0.00106738,0.00106738,0.00106738
111,19898.5,1.35533,0.92999,1.20784,0.66489,0.70365,0.68956,0.38909,2.01374,1.00019,1.32378,0.00106188,0.00106188,0.00106188
112,20075.8,1.34479,0.90116,1.18895,0.71629,0.72779,0.68869,0.41282,2.05989,0.99032,1.35786,0.00105638,0.00105638,0.00105638
113,20254.4,1.33331,0.90155,1.1931,0.69995,0.66401,0.67277,0.39996,2.12974,1.0315,1.4032,0.00105088,0.00105088,0.00105088
114,20432.7,1.33423,0.90913,1.19607,0.73468,0.69855,0.69783,0.3983,2.12269,0.99938,1.40862,0.00104538,0.00104538,0.00104538
115,20611.7,1.34242,0.91806,1.18845,0.69787,0.69778,0.68092,0.39341,2.1109,1.02111,1.39238,0.00103987,0.00103987,0.00103987
116,20790.4,1.32653,0.89789,1.1848,0.72162,0.70069,0.69478,0.3891,2.13773,1.04673,1.40689,0.00103437,0.00103437,0.00103437
117,20969,1.33135,0.89377,1.19851,0.66862,0.73503,0.68944,0.38935,2.01929,0.96739,1.33458,0.00102887,0.00102887,0.00102887
118,21148,1.30377,0.88705,1.19015,0.69539,0.74968,0.68872,0.36959,2.07564,1.02582,1.36763,0.00102337,0.00102337,0.00102337
