epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,1386.32,1.42109,0.67942,1.21946,0.65721,0.71339,0.64965,0.36326,2.06528,0.76676,1.46122,0.000445756,0.000445756,0.000445756
76,1403.75,1.39721,0.66375,1.22201,0.61165,0.67175,0.62003,0.35535,2.0823,0.80404,1.49497,0.000429253,0.000429253,0.000429253
77,1420.47,1.39391,0.68366,1.22943,0.66403,0.67476,0.63456,0.37019,2.10028,0.76986,1.51164,0.000412749,0.000412749,0.000412749
78,1438.78,1.39802,0.67986,1.22388,0.69207,0.65691,0.61495,0.37692,2.05094,0.76519,1.48253,0.000396246,0.000396246,0.000396246
79,1455.45,1.40114,0.67338,1.21713,0.72204,0.71953,0.68348,0.36914,1.90005,0.6946,1.35734,0.000379743,0.000379743,0.000379743
80,1472.56,1.38179,0.6592,1.20882,0.63639,0.6447,0.62083,0.36253,2.11108,0.81096,1.52448,0.000363239,0.000363239,0.000363239
81,1491.03,1.39953,0.67204,1.21632,0.66054,0.68764,0.62603,0.35951,2.06534,0.78493,1.48714,0.000346736,0.000346736,0.000346736
82,1508,1.3738,0.65982,1.22353,0.65327,0.69756,0.64897,0.37121,2.04969,0.74434,1.46061,0.000330233,0.000330233,0.000330233
83,1525.72,1.38039,0.65512,1.20548,0.60839,0.64899,0.59956,0.35063,2.10572,0.81589,1.53277,0.000313729,0.000313729,0.000313729
84,1543.62,1.36005,0.65097,1.20324,0.64603,0.71377,0.63379,0.36625,2.08914,0.75211,1.49346,0.000297226,0.000297226,0.000297226
85,1560.83,1.36029,0.64457,1.20058,0.63676,0.76929,0.65292,0.38215,2.01003,0.7532,1.45098,0.000280723,0.000280723,0.000280723
86,1577.3,1.34695,0.643,1.20764,0.68606,0.74261,0.67181,0.38627,1.96839,0.73996,1.40723,0.00026422,0.00026422,0.00026422
87,1595.16,1.35232,0.64222,1.20457,0.64913,0.67136,0.63156,0.37712,1.99687,0.75404,1.43077,0.000247716,0.000247716,0.000247716
88,1612.48,1.37345,0.64236,1.20668,0.6862,0.6934,0.63692,0.37762,1.99978,0.72754,1.43704,0.000231213,0.000231213,0.000231213
89,1629.89,1.36093,0.6428,1.18739,0.6935,0.69855,0.65687,0.38806,1.99366,0.74441,1.43892,0.00021471,0.00021471,0.00021471
90,1647.99,1.34008,0.63674,1.17815,0.66443,0.71237,0.64846,0.39584,2.00999,0.7566,1.45608,0.000198206,0.000198206,0.000198206
91,1678.37,1.27608,0.58909,1.156,0.67533,0.70519,0.66771,0.37623,2.06135,0.76761,1.50584,0.000181703,0.000181703,0.000181703
92,1694.96,1.25427,0.56749,1.1516,0.67217,0.70348,0.64316,0.36073,2.09818,0.77536,1.52141,0.0001652,0.0001652,0.0001652
93,1712.93,1.25669,0.57019,1.15315,0.66495,0.65543,0.60633,0.34666,2.09902,0.77959,1.51714,0.000148696,0.000148696,0.000148696
94,1729.72,1.23453,0.55516,1.14304,0.78223,0.6166,0.64503,0.36975,2.05709,0.77465,1.50514,0.000132193,0.000132193,0.000132193
95,1747.1,1.23805,0.54806,1.14659,0.73789,0.60372,0.6448,0.36445,2.07059,0.78854,1.51825,0.00011569,0.00011569,0.00011569
96,1764.38,1.2313,0.54688,1.13859,0.63871,0.67259,0.62618,0.36728,1.98395,0.74085,1.43933,9.91865e-05,9.91865e-05,9.91865e-05
97,1780.92,1.2289,0.54735,1.1306,0.68084,0.67467,0.63691,0.36668,2.07235,0.77929,1.51695,8.26832e-05,8.26832e-05,8.26832e-05
98,1797.76,1.21175,0.54103,1.13085,0.66717,0.66186,0.6213,0.36437,2.04867,0.75771,1.48749,6.61799e-05,6.61799e-05,6.61799e-05
99,1815.6,1.21732,0.54217,1.1379,0.66097,0.65972,0.61949,0.35678,2.02739,0.76821,1.47627,4.96766e-05,4.96766e-05,4.96766e-05
100,1832.95,1.19364,0.53268,1.12636,0.66348,0.66186,0.6194,0.36232,2.05728,0.76035,1.48785,3.31733e-05,3.31733e-05,3.31733e-05
